GEO_ID,FIPS_State,FIPS_County,NAME,County,State,Stabr,Population_2019,Unemployment rate 2019,Percent w/o Health insurance,"MOE, % w/o health ins.",Poverty Rate (%),"MOE, Poverty Rate (%)",Percent received SNAP (2018),MOE SNAP,Percent with no home computer (2018),MOE No Computer,Percent with no home Internet (2018),MOE no Internet,Percent with home Broadband (2018),MOE Broadband,Number of Broadband providers (2019),"Population for whom broadband available, 2019 (%)","Lowest broadband cost per month, 2019 ($)"
0500000US05017,05,017,"Chicot County, Arkansas",Chicot,Arkansas,AR,10118,6.9     ,8.9     ,1.6     ,29.2     ,4.0     ,24.9,3.5,27.4,3.2,39.0,3.7,60.7,3.7,4,27.3,50.49
0500000US05019,05,019,"Clark County, Arkansas",Clark,Arkansas,AR,22320,3.8     ,8.6     ,1.4     ,19.8     ,2.4     ,13.1,2.0,18.1,2.2,32.6,2.9,67.2,2.9,4,42.0,77.47
0500000US05021,05,021,"Clay County, Arkansas",Clay,Arkansas,AR,14551,4.9     ,6.9     ,1.4     ,22.6     ,3.1     ,16.8,2.9,23.2,2.7,36.1,3.3,63.6,3.3,4,85.7,63.12
0500000US05023,05,023,"Cleburne County, Arkansas",Cleburne,Arkansas,AR,24919,4.5     ,9.2     ,1.4     ,14.6     ,2.0     ,8.0,1.6,17.6,2.0,28.5,2.2,71.1,2.3,4,48.4,63.65
0500000US05025,05,025,"Cleveland County, Arkansas",Cleveland,Arkansas,AR,7956,3.9     ,5.1     ,1.6     ,19.4     ,3.7     ,13.9,2.9,22.1,3.0,43.5,4.3,55.4,4.3,7,74.5,65.99
0500000US05027,05,027,"Columbia County, Arkansas",Columbia,Arkansas,AR,23457,4.5     ,8.2     ,1.6     ,25.2     ,3.4     ,18.6,2.9,29.1,3.0,40.1,3.5,59.6,3.6,4,65.6,51.18
0500000US05029,05,029,"Conway County, Arkansas",Conway,Arkansas,AR,20846,4.3     ,7.4     ,1.3     ,18.2     ,2.6     ,13.9,2.1,22.2,2.4,38.9,3.2,60.6,3.2,5,48.6,43.72
0500000US05031,05,031,"Craighead County, Arkansas",Craighead,Arkansas,AR,110332,2.8     ,9.3     ,0.8     ,18.4     ,1.5     ,13.7,1.1,10.8,1.0,21.0,1.6,78.9,1.6,3,16.5,56.48
0500000US05033,05,033,"Crawford County, Arkansas",Crawford,Arkansas,AR,63257,3.3     ,8.9     ,1.3     ,15.9     ,1.9     ,12.3,1.7,16.9,1.7,28.6,2.1,70.3,2.0,2,65.6,69.99
0500000US05035,05,035,"Crittenden County, Arkansas",Crittenden,Arkansas,AR,47955,4.2     ,9.1     ,1.0     ,22.2     ,2.0     ,20.6,1.5,20.2,1.8,28.1,2.0,71.5,2.0,5,55.4,89.95
0500000US05037,05,037,"Cross County, Arkansas",Cross,Arkansas,AR,16419,4.2     ,7.3     ,1.1     ,16.7     ,3.2     ,13.7,2.3,23.2,2.6,33.7,3.5,66.1,3.5,5,80.0,56.25
0500000US05039,05,039,"Dallas County, Arkansas",Dallas,Arkansas,AR,7009,4.7     ,8.0     ,2.7     ,14.3     ,3.5     ,19.0,3.7,23.4,3.9,41.5,5.3,57.9,5.4,6,58.0,57.18
0500000US05041,05,041,"Desha County, Arkansas",Desha,Arkansas,AR,11361,4.5     ,7.3     ,1.6     ,29.1     ,3.8     ,26.8,3.9,25.0,3.7,49.8,4.0,49.1,4.0,3,59.6,50.00
0500000US05043,05,043,"Drew County, Arkansas",Drew,Arkansas,AR,18219,5.2     ,5.9     ,1.5     ,21.4     ,2.9     ,15.0,2.5,19.2,2.8,32.0,3.6,67.0,3.7,4,14.8,62.48
0500000US05045,05,045,"Faulkner County, Arkansas",Faulkner,Arkansas,AR,126007,3.0     ,9.7     ,0.9     ,16.8     ,1.3     ,10.3,0.9,11.0,1.0,23.0,1.5,76.5,1.5,3,48.3,69.99
0500000US05047,05,047,"Franklin County, Arkansas",Franklin,Arkansas,AR,17715,3.4     ,5.8     ,1.6     ,21.9     ,3.7     ,15.4,3.1,21.9,3.5,37.1,4.3,60.7,4.3,1,32.6,55.98
0500000US05049,05,049,"Fulton County, Arkansas",Fulton,Arkansas,AR,12477,4.0     ,9.1     ,2.7     ,23.9     ,4.5     ,16.3,3.3,17.2,3.5,41.7,5.2,58.3,5.2,4,19.4,77.98
0500000US05051,05,051,"Garland County, Arkansas",Garland,Arkansas,AR,99386,3.7     ,11.2     ,1.0     ,18.6     ,1.7     ,12.2,1.3,13.4,1.2,23.5,1.7,76.0,1.7,2,54.0,59.98
0500000US05053,05,053,"Grant County, Arkansas",Grant,Arkansas,AR,18265,3.2     ,5.0     ,1.2     ,14.5     ,3.2     ,10.1,2.4,12.4,2.4,26.5,3.6,72.9,3.6,2,26.9,50.49
0500000US05055,05,055,"Greene County, Arkansas",Greene,Arkansas,AR,45325,3.5     ,6.9     ,1.4     ,16.3     ,2.2     ,15.5,2.1,14.8,1.9,24.8,2.4,74.9,2.4,7,79.4,65.99
0500000US05057,05,057,"Hempstead County, Arkansas",Hempstead,Arkansas,AR,21532,3.8     ,9.9     ,1.7     ,24.3     ,3.8     ,13.9,2.6,21.8,3.4,32.5,3.4,67.2,3.4,5,37.8,58.31
0500000US05059,05,059,"Hot Spring County, Arkansas",Hot Spring,Arkansas,AR,33771,3.6     ,8.5     ,1.7     ,17.6     ,2.7     ,16.5,2.2,19.4,2.5,34.5,3.2,64.5,3.1,6,58.6,56.48
0500000US05061,05,061,"Howard County, Arkansas",Howard,Arkansas,AR,13202,3.3     ,9.1     ,2.0     ,19.2     ,4.5     ,17.0,3.4,21.7,3.4,36.0,3.7,63.5,3.6,3,91.9,60.24
0500000US05063,05,063,"Independence County, Arkansas",Independence,Arkansas,AR,37825,4.0     ,8.6     ,1.5     ,17.3     ,2.2     ,10.7,1.6,17.6,1.8,37.3,2.6,61.6,2.6,3,74.3,61.25
0500000US05065,05,065,"Izard County, Arkansas",Izard,Arkansas,AR,13629,5.5     ,7.2     ,1.2     ,17.1     ,3.2     ,12.8,2.6,15.1,2.6,41.8,3.4,57.2,3.4,3,18.3,63.66
0500000US05067,05,067,"Jackson County, Arkansas",Jackson,Arkansas,AR,16719,6.5     ,8.1     ,1.6     ,23.3     ,2.8     ,20.1,2.8,26.5,3.5,37.5,3.6,62.3,3.6,1,42.8,34.99
0500000US05069,05,069,"Jefferson County, Arkansas",Jefferson,Arkansas,AR,66824,5.5     ,7.9     ,0.9     ,23.2     ,1.8     ,19.6,1.4,19.0,1.5,43.0,1.9,56.3,1.9,3,51.0,51.98
0500000US05071,05,071,"Johnson County, Arkansas",Johnson,Arkansas,AR,26578,4.6     ,11.0     ,1.6     ,22.4     ,3.0     ,13.9,2.2,21.1,2.6,34.4,2.8,65.0,2.8,2,13.4,65.00
0500000US05073,05,073,"Lafayette County, Arkansas",Lafayette,Arkansas,AR,6624,4.7     ,10.0     ,1.9     ,22.2     ,3.4     ,19.2,3.5,31.1,3.5,42.7,3.9,55.5,3.8,2,51.6,44.98
0500000US05075,05,075,"Lawrence County, Arkansas",Lawrence,Arkansas,AR,16406,4.2     ,7.8     ,1.2     ,17.7     ,2.9     ,15.3,2.1,22.1,2.0,36.1,2.7,63.7,2.7,3,67.5,60.97
0500000US05077,05,077,"Lee County, Arkansas",Lee,Arkansas,AR,8857,4.5     ,8.5     ,2.2     ,26.0     ,5.5     ,29.2,4.4,31.1,4.8,45.7,4.9,52.2,4.7,4,86.5,62.49
0500000US05079,05,079,"Lincoln County, Arkansas",Lincoln,Arkansas,AR,13024,4.4     ,7.4     ,2.0     ,18.6     ,4.7     ,16.8,3.9,23.5,4.1,41.1,5.0,57.9,5.0,1,46.6,63.00
0500000US05081,05,081,"Little River County, Arkansas",Little River,Arkansas,AR,12259,4.3     ,6.2     ,1.6     ,15.8     ,3.1     ,16.9,3.3,19.0,4.0,34.9,4.8,62.6,4.8,4,63.3,56.25
0500000US05083,05,083,"Logan County, Arkansas",Logan,Arkansas,AR,21466,4.3     ,8.0     ,1.3     ,21.1     ,2.8     ,16.8,2.2,16.5,2.1,29.9,3.1,69.2,3.1,4,63.9,58.32
0500000US05085,05,085,"Lonoke County, Arkansas",Lonoke,Arkansas,AR,73309,3.2     ,7.6     ,1.1     ,12.2     ,1.5     ,11.0,1.3,12.8,1.3,22.0,1.9,77.5,1.9,5,88.5,55.33
0500000US05087,05,087,"Madison County, Arkansas",Madison,Arkansas,AR,16576,2.5     ,11.4     ,2.0     ,16.8     ,3.0     ,9.6,1.8,22.7,3.1,37.8,3.6,61.1,3.6,2,38.0,34.99
0500000US05089,05,089,"Marion County, Arkansas",Marion,Arkansas,AR,16694,4.0     ,7.0     ,1.7     ,20.6     ,3.2     ,13.7,2.3,16.2,2.3,25.7,2.9,74.0,2.9,9,97.2,65.09
0500000US05091,05,091,"Miller County, Arkansas",Miller,Arkansas,AR,43257,4.1     ,10.7     ,1.4     ,21.2     ,2.4     ,13.7,1.9,16.2,2.0,27.2,2.3,72.3,2.3,4,64.3,63.31
0500000US05093,05,093,"Mississippi County, Arkansas",Mississippi,Arkansas,AR,40651,5.1     ,7.9     ,1.4     ,25.8     ,2.2     ,22.3,2.1,18.8,1.9,33.3,2.5,66.3,2.5,8,92.4,61.42
0500000US05095,05,095,"Monroe County, Arkansas",Monroe,Arkansas,AR,6701,4.3     ,9.9     ,1.9     ,28.1     ,3.8     ,22.4,3.6,28.0,4.1,44.2,4.8,55.4,4.7,4,54.6,48.48
0500000US05097,05,097,"Montgomery County, Arkansas",Montgomery,Arkansas,AR,8986,4.6     ,12.0     ,2.9     ,18.9     ,3.6     ,15.3,3.4,25.1,3.8,40.8,4.5,58.4,4.5,2,50.1,73.65
0500000US05099,05,099,"Nevada County, Arkansas",Nevada,Arkansas,AR,8252,4.0     ,8.7     ,2.2     ,27.7     ,6.5     ,22.3,4.7,29.9,5.3,44.4,7.2,52.9,7.0,7,95.0,55.25
0500000US05101,05,101,"Newton County, Arkansas",Newton,Arkansas,AR,7753,3.5     ,7.5     ,2.3     ,14.2     ,3.9     ,11.8,3.2,27.0,4.3,40.6,4.8,58.9,4.9,3,76.7,25.00
0500000US05103,05,103,"Ouachita County, Arkansas",Ouachita,Arkansas,AR,23382,5.2     ,7.4     ,1.6     ,24.1     ,3.6     ,17.9,2.6,29.3,2.8,39.3,3.1,60.0,3.2,3,41.9,68.99
0500000US05105,05,105,"Perry County, Arkansas",Perry,Arkansas,AR,10455,4.1     ,6.0     ,2.0     ,17.0     ,4.4     ,14.0,3.7,20.3,3.9,33.7,4.6,66.2,4.6,3,36.6,55.98
0500000US05107,05,107,"Phillips County, Arkansas",Phillips,Arkansas,AR,17782,6.0     ,9.3     ,2.5     ,33.2     ,3.5     ,29.5,3.3,28.5,3.0,38.4,3.3,61.3,3.3,3,39.5,63.31
0500000US05109,05,109,"Pike County, Arkansas",Pike,Arkansas,AR,10718,3.9     ,10.3     ,2.3     ,16.6     ,3.2     ,13.1,2.5,25.1,3.5,38.3,3.9,61.6,3.8,4,73.9,49.99
0500000US05111,05,111,"Poinsett County, Arkansas",Poinsett,Arkansas,AR,23528,3.4     ,11.5     ,1.4     ,21.8     ,2.1     ,20.1,2.4,20.1,2.1,29.2,2.7,70.1,2.6,1,10.5,51.25
0500000US05113,05,113,"Polk County, Arkansas",Polk,Arkansas,AR,19964,4.2     ,11.6     ,1.7     ,24.5     ,3.0     ,14.0,2.3,19.2,2.4,36.4,3.9,62.8,3.8,10,95.1,61.53
0500000US05115,05,115,"Pope County, Arkansas",Pope,Arkansas,AR,64072,4.3     ,9.1     ,1.3     ,18.5     ,2.0     ,12.5,1.5,13.4,1.5,27.7,2.2,71.3,2.2,8,65.2,58.11
0500000US05117,05,117,"Prairie County, Arkansas",Prairie,Arkansas,AR,8062,4.4     ,8.2     ,2.0     ,15.7     ,2.8     ,12.4,2.2,23.4,3.0,45.2,3.3,54.4,3.3,2,45.0,50.00
0500000US05119,05,119,"Pulaski County, Arkansas",Pulaski,Arkansas,AR,391911,3.4     ,8.6     ,0.5     ,17.0     ,0.9     ,10.7,0.5,13.7,0.7,24.2,1.0,75.4,1.0,4,81.5,52.63
0500000US05121,05,121,"Randolph County, Arkansas",Randolph,Arkansas,AR,17958,3.9     ,8.5     ,1.7     ,18.3     ,3.7     ,15.7,2.7,22.7,3.0,35.0,3.3,64.1,3.2,1,0.2,90.95
0500000US05123,05,123,"St. Francis County, Arkansas",St. Francis,Arkansas,AR,24994,5.2     ,10.3     ,1.9     ,26.6     ,3.3     ,24.0,2.6,25.2,2.5,47.8,3.3,51.9,3.4,4,69.5,83.97
0500000US05125,05,125,"Saline County, Arkansas",Saline,Arkansas,AR,122437,2.8     ,6.1     ,0.7     ,8.5     ,0.9     ,7.5,0.9,10.2,0.9,18.8,1.3,80.8,1.3,4,65.0,58.36
0500000US05127,05,127,"Scott County, Arkansas",Scott,Arkansas,AR,10281,3.4     ,8.8     ,2.1     ,22.1     ,4.3     ,19.1,3.9,26.5,3.6,43.9,4.6,55.5,4.7,4,71.7,84.17
0500000US05129,05,129,"Searcy County, Arkansas",Searcy,Arkansas,AR,7881,4.6     ,7.3     ,2.0     ,21.1     ,4.2     ,13.6,3.1,24.9,4.0,39.8,5.1,58.5,4.9,3,67.9,59.98
0500000US05131,05,131,"Sebastian County, Arkansas",Sebastian,Arkansas,AR,127827,3.3     ,10.7     ,0.7     ,20.3     ,1.4     ,14.5,1.3,15.7,1.2,26.9,1.4,72.8,1.3,2,57.0,59.98
0500000US05133,05,133,"Sevier County, Arkansas",Sevier,Arkansas,AR,17007,4.8     ,14.7     ,2.4     ,21.0     ,4.2     ,15.3,2.4,18.1,3.2,28.6,3.6,70.8,3.7,2,51.6,50.47
0500000US05135,05,135,"Sharp County, Arkansas",Sharp,Arkansas,AR,17442,5.0     ,7.1     ,1.3     ,21.6     ,3.7     ,18.4,2.4,19.6,2.7,41.8,3.1,57.7,3.1,4,94.4,79.35
0500000US05137,05,137,"Stone County, Arkansas",Stone,Arkansas,AR,12506,4.7     ,7.5     ,2.0     ,22.5     ,5.2     ,18.2,4.9,23.8,4.0,51.9,4.8,47.0,4.8,2,80.6,66.97
0500000US05139,05,139,"Union County, Arkansas",Union,Arkansas,AR,38682,5.2     ,10.6     ,1.6     ,20.1     ,2.0     ,14.2,2.1,28.3,2.2,39.7,2.7,60.1,2.7,1,45.4,55.00
0500000US05141,05,141,"Van Buren County, Arkansas",Van Buren,Arkansas,AR,16545,5.0     ,10.5     ,1.8     ,18.8     ,2.7     ,14.8,2.2,21.7,2.8,38.2,3.9,60.4,3.9,4,93.4,83.49
0500000US05143,05,143,"Washington County, Arkansas",Washington,Arkansas,AR,239187,2.4     ,11.5     ,0.8     ,16.8     ,1.0     ,7.7,0.8,9.0,0.7,22.6,1.3,76.9,1.3,6,73.2,85.00
0500000US05145,05,145,"White County, Arkansas",White,Arkansas,AR,78753,4.5     ,9.0     ,1.0     ,17.0     ,1.8     ,11.8,1.4,15.4,1.4,26.4,1.6,73.3,1.6,2,84.1,59.97
0500000US05147,05,147,"Woodruff County, Arkansas",Woodruff,Arkansas,AR,6320,5.3     ,6.1     ,1.9     ,25.0     ,3.7     ,26.7,3.9,36.9,3.8,45.3,4.1,54.6,4.1,5,87.0,82.22
0500000US05149,05,149,"Yell County, Arkansas",Yell,Arkansas,AR,21341,4.0     ,8.5     ,1.6     ,16.3     ,2.5     ,13.2,2.8,23.4,2.9,32.7,3.5,66.7,3.6,3,92.0,67.97
0500000US06001,06,001,"Alameda County, California",Alameda,California,CA,1671329,2.9     ,5.1     ,0.1     ,10.6     ,0.3     ,6.5,0.2,6.4,0.2,12.2,0.3,87.5,0.3,8,98.5,88.05
0500000US06003,06,003,"Alpine County, California",Alpine,California,CA,1129,5.1     ,10.3     ,4.0     ,19.8     ,6.1     ,11.7,7.7,9.0,5.4,15.1,6.6,84.9,6.6,3,17.3,68.50
0500000US06005,06,005,"Amador County, California",Amador,California,CA,39752,3.8     ,4.2     ,0.8     ,9.7     ,1.9     ,7.5,1.5,10.7,1.7,17.4,2.3,81.4,2.3,3,30.7,63.16
0500000US06007,06,007,"Butte County, California",Butte,California,CA,219186,5.1     ,7.4     ,0.5     ,20.1     ,0.9     ,11.9,0.8,9.2,0.7,16.1,0.8,83.2,0.8,3,89.1,70.00
0500000US06009,06,009,"Calaveras County, California",Calaveras,California,CA,45905,3.8     ,5.2     ,1.4     ,11.7     ,2.2     ,8.6,1.6,13.5,1.8,20.4,2.1,77.9,2.2,4,72.8,72.58
0500000US06011,06,011,"Colusa County, California",Colusa,California,CA,21547,12.8     ,10.3     ,1.8     ,13.8     ,2.7     ,15.2,2.8,16.0,2.7,22.3,2.8,77.3,2.8,2,34.8,70.00
0500000US06013,06,013,"Contra Costa County, California",Contra Costa,California,CA,1153526,3.1     ,5.7     ,0.2     ,9.1     ,0.4     ,6.4,0.3,5.6,0.3,9.6,0.3,90.2,0.4,7,99.1,93.42
0500000US06015,06,015,"Del Norte County, California",Del Norte,California,CA,27812,5.7     ,6.3     ,1.5     ,22.5     ,2.9     ,17.3,2.7,12.5,2.5,22.8,2.7,76.8,2.8,1,94.5,65.00
0500000US06017,06,017,"El Dorado County, California",El Dorado,California,CA,192843,3.5     ,5.2     ,0.6     ,8.9     ,0.8     ,6.1,0.6,6.9,0.7,13.6,1.0,85.7,0.9,6,80.6,62.00
0500000US06019,06,019,"Fresno County, California",Fresno,California,CA,999101,7.2     ,9.5     ,0.3     ,24.1     ,0.6     ,20.1,0.5,12.3,0.4,21.6,0.4,77.9,0.4,7,89.2,62.48
0500000US06021,06,021,"Glenn County, California",Glenn,California,CA,28393,6.1     ,9.6     ,1.6     ,18.8     ,3.2     ,10.8,2.4,16.7,2.4,29.6,3.3,69.8,3.3,3,65.5,70.00
0500000US06023,06,023,"Humboldt County, California",Humboldt,California,CA,135558,3.6     ,9.7     ,0.7     ,20.3     ,1.5     ,12.3,1.0,10.2,0.9,18.5,1.2,81.1,1.2,4,84.5,58.33
0500000US06025,06,025,"Imperial County, California",Imperial,California,CA,181215,18.3     ,9.3     ,0.9     ,24.2     ,1.6     ,21.5,1.3,15.3,1.4,25.6,1.6,73.9,1.6,4,85.1,68.98
0500000US06027,06,027,"Inyo County, California",Inyo,California,CA,18039,3.5     ,6.4     ,1.1     ,10.2     ,2.1     ,8.5,1.8,10.2,1.9,21.9,2.9,77.9,3.0,5,85.7,62.18
0500000US06029,06,029,"Kern County, California",Kern,California,CA,900202,7.7     ,9.0     ,0.4     ,22.0     ,0.6     ,17.0,0.6,14.6,0.6,22.8,0.7,76.8,0.7,7,93.8,65.13
0500000US06031,06,031,"Kings County, California",Kings,California,CA,152940,7.9     ,8.2     ,0.8     ,20.8     ,1.6     ,16.9,1.3,12.1,1.1,22.3,1.4,77.2,1.4,4,73.4,67.50
0500000US06033,06,033,"Lake County, California",Lake,California,CA,64386,5.0     ,9.5     ,1.0     ,21.0     ,1.8     ,11.4,1.6,16.3,1.5,26.8,2.0,72.6,2.0,3,92.2,60.00
0500000US06035,06,035,"Lassen County, California",Lassen,California,CA,30573,4.6     ,5.7     ,1.3     ,13.8     ,2.0     ,8.2,1.5,15.8,2.4,22.8,2.7,76.1,2.8,1,43.4,77.48
0500000US06037,06,037,"Los Angeles County, California",Los Angeles,California,CA,10039107,4.4     ,10.8     ,0.1     ,16.0     ,0.2     ,8.8,0.1,9.6,0.1,17.5,0.2,82.1,0.2,9,99.7,57.28
0500000US06039,06,039,"Madera County, California",Madera,California,CA,157327,6.9     ,9.4     ,0.9     ,20.8     ,1.7     ,17.6,1.4,12.7,1.1,22.8,1.5,76.8,1.6,6,70.6,97.97
0500000US06041,06,041,"Marin County, California",Marin,California,CA,258826,2.3     ,4.0     ,0.4     ,7.6     ,0.6     ,3.0,0.4,5.8,0.5,9.2,0.6,90.5,0.6,5,95.6,67.49
0500000US06043,06,043,"Mariposa County, California",Mariposa,California,CA,17203,4.6     ,4.9     ,1.1     ,14.0     ,2.4     ,10.6,2.5,12.9,2.5,21.8,3.5,76.1,3.4,2,8.1,106.46
0500000US06045,06,045,"Mendocino County, California",Mendocino,California,CA,86749,4.0     ,9.3     ,1.0     ,18.5     ,1.7     ,11.5,1.1,14.1,1.3,21.0,1.4,77.6,1.5,4,75.0,78.31
0500000US06047,06,047,"Merced County, California",Merced,California,CA,277680,8.1     ,8.7     ,0.6     ,22.7     ,1.2     ,19.7,0.9,10.8,0.7,19.7,1.0,79.7,0.9,6,84.4,67.50
0500000US06049,06,049,"Modoc County, California",Modoc,California,CA,8841,7.1     ,12.3     ,3.7     ,16.6     ,4.1     ,9.5,2.6,24.1,4.5,30.1,4.4,69.4,4.6,1,4.8,73.31
0500000US06051,06,051,"Mono County, California",Mono,California,CA,14444,3.7     ,16.6     ,3.5     ,10.4     ,3.7     ,4.2,2.0,8.6,3.3,16.0,3.8,83.3,3.9,3,78.6,46.66
0500000US06053,06,053,"Monterey County, California",Monterey,California,CA,434061,6.2     ,11.2     ,0.5     ,14.1     ,0.7     ,7.1,0.5,12.4,0.6,18.9,0.7,80.8,0.7,8,87.2,57.14
0500000US06055,06,055,"Napa County, California",Napa,California,CA,137744,2.8     ,6.5     ,0.7     ,8.1     ,0.9     ,4.5,0.6,7.4,0.8,12.1,1.0,87.6,1.0,5,93.4,66.66
0500000US06057,06,057,"Nevada County, California",Nevada,California,CA,99755,3.3     ,7.8     ,0.9     ,11.4     ,1.2     ,6.2,0.9,8.5,1.0,14.9,1.0,84.4,1.0,4,74.3,58.33
0500000US06059,06,059,"Orange County, California",Orange,California,CA,3175692,2.8     ,8.4     ,0.2     ,11.5     ,0.3     ,6.4,0.2,5.6,0.1,10.3,0.2,89.3,0.2,8,98.3,56.10
0500000US06061,06,061,"Placer County, California",Placer,California,CA,398329,3.1     ,4.7     ,0.3     ,8.0     ,0.6     ,4.1,0.3,5.9,0.4,11.2,0.6,88.4,0.6,10,92.4,81.39
0500000US06063,06,063,"Plumas County, California",Plumas,California,CA,18807,7.7     ,3.5     ,1.1     ,11.7     ,2.3     ,8.5,2.1,15.8,2.6,23.1,2.8,75.9,2.8,1,21.7,78.31
0500000US06065,06,065,"Riverside County, California",Riverside,California,CA,2470546,4.2     ,10.0     ,0.2     ,14.7     ,0.3     ,9.7,0.2,8.5,0.2,14.9,0.3,84.7,0.3,9,96.8,57.09
0500000US06067,06,067,"Sacramento County, California",Sacramento,California,CA,1552058,3.7     ,6.3     ,0.2     ,15.8     ,0.4     ,11.6,0.3,6.8,0.2,14.0,0.3,85.6,0.3,6,96.8,54.25
0500000US06069,06,069,"San Benito County, California",San Benito,California,CA,62808,5.0     ,7.4     ,1.0     ,9.2     ,1.7     ,9.2,1.6,6.1,1.2,10.8,1.5,88.8,1.5,6,86.8,67.50
0500000US06071,06,071,"San Bernardino County, California",San Bernardino,California,CA,2180085,3.8     ,9.4     ,0.2     ,17.3     ,0.4     ,15.3,0.3,8.8,0.3,18.0,0.3,81.7,0.3,6,96.5,52.83
0500000US06073,06,073,"San Diego County, California",San Diego,California,CA,3338330,3.2     ,8.7     ,0.2     ,12.5     ,0.2     ,7.2,0.2,6.1,0.2,11.0,0.2,88.8,0.3,7,95.9,58.71
0500000US06075,06,075,"San Francisco County, California",San Francisco,California,CA,881549,2.2     ,4.4     ,0.2     ,10.9     ,0.3     ,4.7,0.2,8.1,0.3,13.7,0.4,86.0,0.4,10,99.6,91.56
0500000US06077,06,077,"San Joaquin County, California",San Joaquin,California,CA,762148,5.9     ,7.5     ,0.3     ,15.9     ,0.5     ,14.5,0.5,11.3,0.4,19.3,0.5,79.9,0.5,6,93.5,101.32
0500000US06079,06,079,"San Luis Obispo County, California",San Luis Obispo,California,CA,283111,2.9     ,7.5     ,0.6     ,13.3     ,0.7     ,4.8,0.5,7.5,0.6,13.3,0.8,86.2,0.8,4,85.1,66.19
0500000US06081,06,081,"San Mateo County, California",San Mateo,California,CA,766573,2.0     ,4.8     ,0.3     ,7.0     ,0.4     ,3.5,0.3,5.4,0.3,10.0,0.4,89.7,0.4,8,99.3,93.63
0500000US06083,06,083,"Santa Barbara County, California",Santa Barbara,California,CA,446499,3.7     ,10.6     ,0.4     ,14.8     ,0.7     ,8.1,0.5,8.6,0.5,14.1,0.6,85.3,0.6,5,93.5,105.15
0500000US06085,06,085,"Santa Clara County, California",Santa Clara,California,CA,1927852,2.5     ,4.8     ,0.1     ,7.9     ,0.2     ,4.7,0.2,4.7,0.2,9.0,0.3,90.7,0.3,8,96.9,84.82
0500000US06087,06,087,"Santa Cruz County, California",Santa Cruz,California,CA,273213,4.7     ,6.2     ,0.5     ,14.3     ,1.0     ,8.6,0.7,8.4,0.7,13.3,0.9,86.4,0.9,6,94.6,60.99
0500000US06089,06,089,"Shasta County, California",Shasta,California,CA,180080,4.7     ,7.5     ,0.6     ,17.1     ,1.1     ,10.9,0.7,12.0,0.7,20.5,1.1,78.8,1.1,5,75.8,68.98
0500000US06091,06,091,"Sierra County, California",Sierra,California,CA,3005,5.4     ,10.2     ,5.0     ,8.3     ,4.4     ,13.1,6.8,21.1,7.9,26.4,8.7,73.2,8.9,1,13.0,65.00
0500000US06093,06,093,"Siskiyou County, California",Siskiyou,California,CA,43539,6.5     ,7.0     ,0.8     ,19.4     ,1.6     ,12.2,1.1,14.6,1.2,21.5,1.5,77.8,1.5,3,34.7,74.97
0500000US06095,06,095,"Solano County, California",Solano,California,CA,447643,3.7     ,5.6     ,0.4     ,10.4     ,0.6     ,9.1,0.5,7.0,0.4,11.0,0.4,88.7,0.4,6,95.0,66.66
0500000US06097,06,097,"Sonoma County, California",Sonoma,California,CA,494336,2.7     ,6.9     ,0.4     ,10.3     ,0.5     ,6.5,0.4,6.9,0.4,12.3,0.6,87.1,0.6,5,96.6,55.37
0500000US06099,06,099,"Stanislaus County, California",Stanislaus,California,CA,550660,6.0     ,6.5     ,0.3     ,16.1     ,0.7     ,14.7,0.6,10.1,0.5,16.8,0.6,82.8,0.6,6,94.6,64.32
0500000US06101,06,101,"Sutter County, California",Sutter,California,CA,96971,7.3     ,9.6     ,1.0     ,16.0     ,1.6     ,12.7,1.2,11.2,1.2,17.5,1.3,82.0,1.3,5,91.9,66.66
0500000US06103,06,103,"Tehama County, California",Tehama,California,CA,65084,5.5     ,7.3     ,0.8     ,21.5     ,2.4     ,14.0,1.6,17.0,1.8,27.4,2.0,71.7,2.0,3,50.4,74.98
0500000US06105,06,105,"Trinity County, California",Trinity,California,CA,12285,5.5     ,11.3     ,2.6     ,19.7     ,3.2     ,11.1,3.0,18.0,3.0,32.0,3.9,66.9,4.0,1,26.2,65.25
0500000US06107,06,107,"Tulare County, California",Tulare,California,CA,466195,9.6     ,9.8     ,0.5     ,25.5     ,1.1     ,22.4,0.8,16.1,0.8,25.9,1.0,73.6,1.0,6,80.2,71.99
0500000US06109,06,109,"Tuolumne County, California",Tuolumne,California,CA,54478,4.5     ,5.7     ,1.0     ,13.3     ,1.6     ,9.8,1.4,11.2,1.6,21.1,2.1,78.2,2.2,3,69.7,70.00
0500000US06111,06,111,"Ventura County, California",Ventura,California,CA,846006,3.6     ,9.3     ,0.3     ,9.6     ,0.4     ,7.2,0.4,8.1,0.3,13.0,0.4,86.8,0.4,5,98.5,59.42
0500000US06113,06,113,"Yolo County, California",Yolo,California,CA,220500,4.1     ,5.9     ,0.6     ,19.6     ,1.0     ,9.1,0.8,6.8,0.6,13.1,0.8,86.5,0.8,7,91.9,59.50
0500000US06115,06,115,"Yuba County, California",Yuba,California,CA,78668,6.1     ,8.0     ,0.9     ,18.0     ,1.8     ,15.7,1.6,10.7,1.3,19.1,1.8,80.3,1.8,5,80.8,66.66
